"Prüfgas","CH4mean","CH4sd","CO2mean","CO2sd"
1,1.79167192307692,0.0108785977108194,348.192692307692,2.65183231399319
2,0.527161472222222,0.0190362579973603,98.6232472222222,4.28359083957014
